isin,ticker,name,yahoo_symbol,yahoo_name
IE00BDS67326,EM1C,VanEck J.P. Morgan EM Local Currency Bond UCITS ETF,EM1C.DE,VanEck J.P. Morgan EM Local Currency Bond UCITS ETF A USD
IE00BKWQ0K51,SPYK,State Street SPDR MSCI Europe Technology UCITS ETF EUR,SPYK.DE,State Street SPDR MSCI Europe Technology UCITS ETF
LU2572257470,X026,Amundi MSCI Europe Small Cap ESG Broad Transition UCITS ETF Dist,X026.DE,Amundi MSCI Europe Small Cap ESG Broad Transition UCITS ETF Dist
LU2194447293,BJLE,BNP Paribas Easy ECPI Global ESG Blue Economy UCITS ETF EUR,BJLE.DE,BNP PARIBAS EASY - ECPI Global ESG Blue Economy UCITS ETF Cap
FR0010377028,LYJPN,Amundi Japan TOPIX II UCITS ETF JPY Dist,,
IE00BZ173W74,OM3I,iShares USD Corporate Bond Interest Rate Hedged UCITS ETF USD (Acc),LQDH.AS,iShares $ Corp Bond Interest Rate Hedged UCITS ETF
IE00BD0Q9673,FAHY,Invesco US High Yield Fallen Angels UCITS ETF Dist,FAHY.DE,Invesco US High Yield Fallen Angels UCITS ETF
LU1291108642,EWRD,BNP Paribas Easy MSCI World SRI S-Series PAB 5% Capped UCITS ETF USD Acc,EWRD.DE,BNP Paribas Easy MSCI World SRI S-Series PAB 5% Capped
IE00BQZJC527,WTES,WisdomTree Europe SmallCap Dividend UCITS ETF,WTES.DE,WisdomTree Europe SmallCap Dividend UCITS ETF
IE000940RNE6,WBKN,WisdomTree Blockchain UCITS ETF USD Acc,WBKN.DE,WisdomTree Blockchain UCITS ETF - USD Acc
IE00BJLKK341,AYE4,iShares MSCI EMU SRI UCITS ETF EUR (Acc),SMUA.AS,iShares MSCI EMU SRI UCITS ETF EUR Acc
IE00BKVL7D31,MVEE,iShares Edge MSCI Europe Minimum Volatility Advanced UCITS ETF EUR (Acc),MVEE.DE,iShares Edge MSCI Europe Minimum Volatility Advanced UCITS ETF EUR (Acc)
LU1646359619,JPXX,Amundi MSCI Japan SRI Climate Paris Aligned UCITS ETF DR - GBP Hedged (C),JPXX.L,Amundi Index Solutions - Amundi MSCI Japan SRI Climate Paris Aligned - UCITS ETF DR - HEDGED GBP (C)
LU0429790743,XCBE,Xtrackers Bloomberg Commodity Swap UCITS ETF 2C EUR Hedged,XCBE.DE,Xtrackers Bloomberg Commodity Swap UCITS ETF 2C - EUR Hedged
GB00B15KYC19,OD72,WisdomTree Petroleum,AIGO.L,
IE000YDOORK7,XFNT,Xtrackers MSCI Fintech Innovation UCITS ETF 1C,XFNT.DE,Xtrackers MSCI Fintech Innovation UCITS ETF 1C USD Acc
IE00BLDGHQ61,E50CC,UBS Euro Equity Defensive Covered Call SF UCITS ETF EUR acc,,
IE00BXDZNQ90,AUGA,UBS MSCI Australia UCITS ETF hGBP acc,,
IE00BYQCZQ89,HEDP,WisdomTree Europe Equity UCITS ETF GBP Hedged,HEDP.L,WisdomTree Europe Equity UCITS ETF - GBP Hedged
LU2533813023,ASRZ,BNP Paribas Easy ECPI Global ESG Hydrogen Economy UCITS ETF USD,ASRZ.DE,BNP Paribas Easy ECPI Global ESG Hydrogen Economy
IE00B4L5YX21,EUNN,iShares Core MSCI Japan IMI UCITS ETF,EUNN.DE,iShares Core MSCI Japan IMI UCITS ETF USD (Acc)
IE00B95PGT31,VJPN,Vanguard FTSE Japan UCITS ETF (USD) Distributing,VJPN.DE,Vanguard FTSE Japan UCITS ETF USD Distributing
LU1291102447,EJAP,BNP Paribas Easy MSCI Japan Min TE UCITS ETF,EJAP.DE,BNP Paribas Easy MSCI Japan Min TE UCITS ETF Cap
IE00B00FV011,2B7Q,iShares Core GBP Corporate Bond UCITS ETF,SLXX.L,iShares Core £ Corp Bond UCITS ETF GBP (Dist)
IE00BL6K8D99,CBUB,iShares MSCI EMU Paris-Aligned Climate UCITS ETF EUR (Acc),EMPA.AS,iShares MSCI EMU Paris-Aligned Climate UCITS ETF EUR Acc
LU0446734104,UIMA,UBS Core MSCI Europe UCITS ETF EUR dis,UIMA.DE,UBS Core MSCI Europe UCITS ETF EUR dis
IE00BM67HS53,XDWM,Xtrackers MSCI World Materials UCITS ETF 1C,XDWM.DE,Xtrackers MSCI World Materials UCITS ETF 1C
IE00BM8R0J59,QYLE,Global X Nasdaq 100 Covered Call UCITS ETF D,QYLE.DE,Global X NASDAQ 100 Covered Call UCITS ETF Dis
CH0454664001,2BTC,21shares Bitcoin ETP,2BTC.DE,21Shares AG                   O
DE000A28M8D0,VBTC,VanEck Bitcoin ETN,VBTC.DE,VanEck ETP AG                 E
IE00B58FQX63,CCCHA,UBS CMCI Composite SF UCITS ETF hCHF acc,CCCHA.SW,UBS CMCI Composite SF UCITS ETF hCHF acc
IE00BKT1CS59,SNAZ,iShares J.P. Morgan USD EM Corp Bond UCITS ETF EUR Hedged (Acc),SNAZ.DE,iShares J.P. Morgan $ EM Corp Bond UCITS ETF EUR Hedged (Acc)
LU1435356495,LYXE,Amundi USD High Yield Corporate Bond ESG UCITS ETF EUR HEDGED Dist,LYXE.DE,Amundi Index Solution - Amundi USD High Yield Corporate Bond ESG UCITS ETF EUR Hedged Dist
LU2130768844,EABE,Amundi MSCI Europe Climate Paris Aligned UCITS ETF Acc,EABE.DE,Amundi MSCI Europe Climate Paris Aligned UCITS ETF Acc
DE000ETFL300,EL44,Deka MSCI Japan UCITS ETF,EL44.DE,Deka MSCI Japan UCITS ETF
LU2439874319,C9DF,Frankfurter UCITS ETF Modern Value,C9DF.DE,Frankfurter UCITS-ETF - Modern Value
IE00BMH5VP31,3I40,iShares Edge MSCI World Minimum Volatility Advanced UCITS ETF EUR Hedged (Acc),,
IE00BFM15T99,36B2,iShares Core MSCI Japan IMI UCITS ETF USD (Dist),SJPD.AS,iShares Core MSCI Japan IMI UCITS ETF USD (Dist)
IE0000FCGYF9,C5ME,Invesco S&P China A MidCap 500 Swap UCITS ETF Acc,C5ME.DE,Invesco Markets plc - Invesco S&P China A MidCap 500 Swap UCITS ETF
IE000TI21P14,PAUE,Invesco MSCI Europe ESG Climate Paris Aligned UCITS ETF Acc,PAUE.DE,IMII-MSCI EU.ESG Cl.Par.Al.ETFR
IE00BWT3KS11,BCF0,UBS MSCI Australia UCITS ETF hEUR acc,AUHEUA.MI,UBS MSCI Australia UCITS ETF hEUR acc
IE000BWKUES1,AKWA,Global X Clean Water UCITS ETF,AKWA.DE,Global X Clean Water UCITS ETF USD Acc
IE00BYTH5S21,ZPD3,State Street SPDR S&P Global Dividend Aristocrats Screened UCITS ETF USD Unhedged (Dist),ZPD3.DE,State Street SPDR S&P Global Dividend Aristocrats Screened UCITS ETF
LU0940748279,PACUA,UBS MSCI Pacific ex Japan UCITS ETF USD acc,PACUA.SW,UBS MSCI Pacific ex Japan UCITS ETF USD acc
IE00BXDZNH00,UPVL,UBS Factor MSCI USA Prime Value Screened UCITS ETF hGBP dis,UPVL.L,UBS Factor MSCI USA Prime Value Screened UCITS ETF hGBP dis
IE00BD5HBR05,FXGB,First Trust FactorFX UCITS ETF GBP Hedged Acc,FXGB.L,First Trust FactorFX UCITS ETF Class B GBP
IE00B6SPMN59,IBCK,iShares Edge S&P 500 Minimum Volatility UCITS ETF (Acc),IBCK.DE,iShares Edge S&P 500 Minimum Volatility UCITS ETF USD (Acc)
IE0004MFRED4,XZEW,Xtrackers S&P 500 Equal Weight Scored & Screened UCITS ETF 1C,XZEW.DE,Xtrackers S&P 500 Equal Weight Scored & Screened UCITS ETF 1C
IE00BFMXYX26,VJPA,Vanguard FTSE Japan UCITS ETF (USD) Accumulating,VJPA.DE,Vanguard FTSE Japan UCITS ETF USD Accumulation
IE00BZ17CN18,OM3J,iShares USD Short Duration High Yield Corporate Bond UCITS ETF USD (Acc),SDHA.L,iShares $ Short Duration High Yield Corp Bond UCITS ETF USD (Acc)
LU1615092217,EMWE,BNP Paribas Easy MSCI World SRI S-Series PAB 5% Capped UCITS ETF EUR Acc,EMWE.DE,BNP Paribas Easy MSCI World SRI PAB UCITS ETF EUR Capitalisation
IE00BFXR5T61,ETLR,L&G Japan Equity UCITS ETF,ETLR.DE,L&G Japan Equity UCITS ETF
IE00BKP5L623,CMES,iShares J.P. Morgan Advanced USD EM Bond UCITS ETF CHF Hedged (Acc),CMES.SW,iShares J.P. Morgan Advanced $ EM Bond UCITS ETF CHF Hedged (Acc)
IE00BKY55S33,XU8Z,HSBC Japan Screened Equity UCITS ETF USD (Acc),XU8Z.DE,HSBC Japan Screened Equity UCITS ETF
LU1169830103,SVE,UBS MSCI Switzerland 20/35 UCITS ETF hEUR acc,SVE.MI,UBS MSCI Switzerland 20/35 UCITS ETF hEUR acc
LU2023679090,ELCR,Amundi MSCI Smart Mobility UCITS ETF Acc,ELCR.DE,Amundi MSCI Smart Mobility UCITS ETF Acc
IE00B4694Z11,SYBS,State Street SPDR Bloomberg Sterling Corporate Bond UCITS ETF GBP,SYBS.DE,State Street SPDR Bloomberg Sterling Corporate Bond UCITS ETF (Dist)
IE000ZO4CUT7,EMMH,L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF EUR Hedged Acc,EMMH.MI,L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF EUR Hedged Accumulating
IE000JNKVS10,JPSC,JPMorgan BetaBuilders US Small Cap Equity UCITS ETF USD (acc),JPSC.DE,JPMorgan ETFs (Ireland) ICAV - BetaBuilders US Small Cap Equity UCITS ETF
LU1435356149,LYX8,Amundi USD High Yield Corporate Bond ESG UCITS ETF Dist,LYX8.DE,Amundi Index Solution - Amundi USD High Yield Corporate Bond ESG UCITS ETF Dist
GB00BNGJ9G01,DSOL,WisdomTree Physical Solana,SOLW-ETFP.MI,WisdomTree Physical Solana
IE000J3F4J90,H920,HSBC Japan Screened Equity UCITS ETF USD (Dist),,
DE000PS701L2,BNQA,BNPP ICE Brent ÖL ETC,BNQA.DE,BNP Paribas Issuance B.V.     O
LU1169830012,CHEURD,UBS MSCI Switzerland 20/35 UCITS ETF hEUR dis,,
IE00BYVTMZ20,FAEU,Invesco US High Yield Fallen Angels UCITS ETF EUR Hedged Acc,FAEU.DE,Invesco US High Yield Fallen Angels UCITS ETF (EUR Hdg)
IE0009D6K2A2,HYFC,Invesco US High Yield Fallen Angels UCITS ETF Acc,FAHY.DE,Invesco US High Yield Fallen Angels UCITS ETF
LU0274209740,DBXJ,Xtrackers MSCI Japan UCITS ETF 1C,DBXJ.DE,Xtrackers MSCI Japan UCITS ETF
LU0977261329,FRCF,UBS MSCI Switzerland 20/35 UCITS ETF CHF acc,SW2CHB.MI,UBS MSCI Switzerland 20/35 UCITS ETF CHF acc
IE00BMP3HN93,4UB5,UBS MSCI United Kingdom IMI Socially Responsible UCITS ETF GBP dis,UKSR.AS,UBS MSCI United Kingdom IMI Socially Responsible UCITS ETF GBP dis
IE00BYYHSM20,QDVX,iShares MSCI Europe Quality Dividend Advanced UCITS ETF EUR (Dist),QDVX.DE,iShares MSCI Europe Quality Dividend Advanced UCITS ETF EUR (Dist)
DE000A27Z304,BTCE,Bitwise Physical Bitcoin ETP,BTCE.DE,Bitwise Physical Bitcoin ETC
LU0979892907,SW2CHA,UBS MSCI Switzerland 20/35 UCITS ETF CHF dis,SW2CHA.SW,UBS MSCI Switzerland 20/35 UCITS ETF CHF dis
IE00BMDKNW35,DAVV,VanEck Crypto and Blockchain Innovators UCITS ETF,DAVV.DE,VanEck Crypto& Blockchain Innovators ETF A USD Acc
DE0002635273,EXSB,iShares DivDAX UCITS ETF (DE),EXSB.DE,iShares DivDAX UCITS ETF (DE)
IE00B0M63516,IQQB,iShares MSCI Brazil UCITS ETF (Dist),IQQB.DE,iShares MSCI Brazil UCITS ETF USD (Dist)
DE000ETFL565,D6RR,Deka MSCI Europe Climate Change ESG UCITS ETF,D6RR.DE,Deka MSCI Europe Climate Change ESG CTB UCITS ETF
IE000J0LN0R5,WELN,Amundi S&P Global Energy Carbon Reduced UCITS ETF DR EUR (A),WELN.DE,Amundi ETF ICAV - Amundi S&P World Energy Screened UCITS ETF Acc
GB00BNRRFY34,SLNC,CoinShares Physical Staked Solana,SLNC-ETFP.MI,CoinShares Solana Staking ETP
LU2581375230,XM1D,Xtrackers MSCI Japan UCITS ETF 1D,XM1D.DE,Xtrackers MSCI Japan UCITS ETF 1D
IE000C692SN6,H41G,HSBC MSCI World Small Cap Screened UCITS ETF USD (Acc),H41G.DE,HSBC MSCI World Small Cap Screened UCITS ETF USD Acc
IE00BD93YH54,QDV1,iShares Edge S&P 500 Minimum Volatility UCITS ETF USD (Dist),SPMD.L,iShares Edge S&P 500 Minimum Volatility UCITS ETF USD (Dist)
LU2611731741,C003,Amundi DIVDAX UCITS ETF Dist,C003.DE,Amundi Index Solutions - Amundi DivDAX I UCITS ETF EUR Distributing
IE00BJ06C937,JMBA,JPMorgan USD Emerging Markets Sovereign Bond UCITS ETF,JMBA.DE,JPMorgan ETFs (Ireland) ICAV - USD Emerging Markets Sovereign Bond UCITS ETF
IE00B449XP68,SML0,Invesco US Consumer Discretionary Sector UCITS ETF,XLYS.MI,Invesco Consumer Discretionary S&P US Select Sector UCITS ETF
LU0249326488,M9SA,Market Access Rogers International Commodity UCITS ETF,M9SA.DE,Market Access Rogers International Commodity Index UCITS ETF
LU1377382103,QUEU,BNP Paribas Easy Quality Europe UCITS ETF,QUEU.DE,BNP Paribas Easy Quality Europe UCITS ETF Cap
IE00BQZJBQ63,WTEU,WisdomTree US Equity Income UCITS ETF,WTEU.DE,WisdomTree US Equity Income UCITS ETF
IE00BDFC6G93,JPBM,JPMorgan USD Emerging Markets Sovereign Bond UCITS ETF - USD (Dist),JPBM.DE,JPMorgan ETFs (Ireland) ICAV - USD Emerging Markets Sovereign Bond UCITS ETF
CH0558875933,SETB,AMINA Bitcoin ETP,SBTCU.AS,AMINA Bitcoin ETP
IE0006RFB3X2,HMJA,HSBC MSCI Japan UCITS ETF USD (Acc),HMJD.MI,HSBC MSCI JAPAN UCITS ETF
LU1481201611,QUED,BNP Paribas Easy Quality Europe UCITS ETF,QUED.DE,BNP Paribas Easy Quality Europe UCITS ETF Dis
JE00B24DMC49,9GAF,WisdomTree Broad Commodities Longer Dated,EFCM.MI,WisdomTree Broad Commodities Longer Dated - EUR Daily Hedged
IE00B4QNHH68,DEL2,L&G DAX Daily 2x Long UCITS ETF,DEL2.DE,L&G DAX Daily 2x Long UCITS ETF
IE00BLNMYC90,XDEW,Xtrackers S&P 500 Equal Weight UCITS ETF 1C,XDEW.DE,Xtrackers S&P 500 Equal Weight UCITS ETF 1C
IE000MLMNYS0,O4J0,iShares S&P 500 Equal Weight UCITS ETF USD (Acc),O4J0.DE,iShares S&P 500 Equal Weight UCITS ETF USD (Acc)
IE00B02KXH56,IQQJ,iShares MSCI Japan UCITS ETF (Dist),IQQJ.DE,iShares MSCI Japan UCITS ETF USD (Dist)
IE00B53QDK08,SXR5,iShares MSCI Japan UCITS ETF USD (Acc),SXR5.DE,iShares VII PLC - iShares MSCI Japan ETF USD Acc
IE00B53H0131,UIQK,UBS CMCI Composite SF UCITS ETF USD acc,UIQK.DE,UBS CMCI Composite SF UCITS ETF USD acc
IE00B9M6SJ31,IBCQ,iShares Global Corporate Bond EUR Hedged UCITS ETF (Dist),IBCQ.DE,iShares Global Corp Bond EUR Hedged UCITS ETF (Dist)
IE00BNGJJT35,SP2Q,Invesco S&P 500 Equal Weight UCITS ETF Acc,SP2Q.DE,Invesco S&P 500 Equal Weight Index ETF Acc
IE00BD3V0B10,IUS2,iShares S&P U.S. Banks UCITS ETF USD (Acc),IUS2.DE,iShares V PLC - iShares S&P U.S. Banks UCITS ETF
LU0943504760,XSMC,Xtrackers Swiss Large Cap UCITS ETF 1C,XSMC.SW,Xtrackers Switzerland UCITS ETF 1C
IE000CXLGK86,XDED,Xtrackers S&P 500 Equal Weight UCITS ETF 2D,XDED.DE,Xtrackers S&P 500 Equal Weight UCITS ETF 2D
LU0950674761,EMUSRI,UBS MSCI EMU Socially Responsible UCITS ETF EUR acc,EMUSRI.MI,UBS MSCI EMU Socially Responsible UCITS ETF EUR acc
IE00BM8QRY62,SP2D,Invesco S&P 500 Equal Weight UCITS ETF Dist,SP2D.DE,Invesco S&P 500 Equal Weight Index ETF Inc
IE00BPVLQD13,XDNY,Xtrackers MSCI Japan Screened UCITS ETF 1D,XDNY.DE,Xtrackers MSCI Japan Screened UCITS ETF 1D
IE00BD3RYZ16,OMXS,iShares OMX Stockholm Capped UCITS ETF,OM3X.DE,iShares OMX Stockholm Capped UCITS ETF
IE0001A541Y3,JJEJ,JPMorgan Japan Research Enhanced Index Equity (ESG) UCITS ETF JPY (acc),JJEJ.DE,JPMorgan ETFs (Ireland) ICAV - Japan Research Enhanced Index Equity Active UCITS ETF JPY (acc)
IE00BYTRRF33,SS48,State Street SPDR MSCI World Materials UCITS ETF USD,WMAT.MI,State Street SPDR MSCI World Materials UCITS ETF USD Acc
IE000CK5G8J7,CBUX,iShares Global Infrastructure UCITS ETF USD (Acc),CBUX.DE,iShares Global Infrastructure UCITS ETF
IE00BD6RZT93,WTD9,WisdomTree US Equity Income UCITS ETF Acc,WTD9.DE,WisdomTree US Equity Income UCITS ETF - Acc
IE00BDDRF700,T3KE,HANetf HAN-GINS Tech Megatrend Equal Weight UCITS ETF,T3KE.DE,HAN-GINS Tech Megatrend Equal Weight UCITS ETF - Accumulating
IE00BKWD3F20,TIGB,Invesco US Treasury Bond 0-1 Year UCITS ETF GBP Hedged Dist,TIGB.L,Invesco US Treasury Bond 0-1 Year UCITS ETF GBP Hedged Dist
LU1484800955,CBSEUS,UBS BBG MSCI Euro Area Liquid Corp Sustainable UCITS ETF hCHF acc,CBSEUS.SW,UBS BBG MSCI Euro Area Liquid Corp Sustainable UCITS ETF hCHF acc
LU1646359882,JPXU,Amundi MSCI Japan SRI Climate Paris Aligned UCITS ETF DR - USD Hedged (C),JPXU.L,Amundi Index Solutions - Amundi MSCI Japan SRI Climate Paris Aligned - UCITS ETF DR - HEDGED USD (C)
IE0009SJ3GE3,WELP,Amundi S&P Global Energy Carbon Reduced UCITS ETF DR EUR (D),WELP.DE,Amundi ETF ICAV - Amundi S&P World Energy Screened UCITS ETF Dist
IE00B60SX287,SC0I,Invesco MSCI Japan UCITS ETF Acc,SC0I.DE,Invesco MSCI Japan UCITS ETF
IE00BMDBMV87,ESGJ,Invesco MSCI Japan Universal Screened UCITS ETF Acc,ESGJ.DE,Invesco Markets II plc - Invesco MSCI Japan Universal Screened UCITS ETF
IE0003IT72N9,ABIE,AXA IM ACT Biodiversity Equity UCITS ETF EUR Hedged Acc,ABIE.DE,BNP PARIBAS EASY II Biodiversity UCITS ETF - EUR H Acc
IE00BYQCZT11,HEDD,WisdomTree Europe Equity UCITS ETF CHF Hedged Acc,HEDJ.MI,WisdomTree Europe Equity UCITS ETF
IE00B52MJY50,SXR1,iShares Core MSCI Pacific ex Japan UCITS ETF (Acc),SXR1.DE,iShares VII PLC - iShares Core MSCI Pac ex-Jpn ETF USD Acc
IE00BFM6TD65,QDV8,iShares J.P. Morgan USD Emerging Markets Corp Bond UCITS ETF USD (Acc),EMCA.L,iShares J.P. Morgan $ EM Corp Bond UCITS ETF USD (Acc)
IE00B6TLBW47,IS0Q,iShares J.P. Morgan USD EM Corporate Bond UCITS ETF (Dist),IS0Q.DE,iShares J.P. Morgan $ EM Corp Bond UCITS ETF USD (Dist)
IE00BKT6RT64,AYEQ,iShares China CNY Bond UCITS ETF USD Hedged (Dist),CYBU.AS,iShares China CNY Bond UCITS ETF
IE00B5SG8Z57,H4ZH,HSBC MSCI Pacific ex Japan UCITS ETF USD,HMXJ.MI,HSBC MSCI Pacific ex Japan UCITS ETF
LU1681038672,RS2K,Amundi Russell 2000 UCITS ETF EUR (C),RS2K.DE,Amundi Index Solutions - Amundi Russell 2000 ETF-C EUR
IE00BK5BC891,XMLC,L&G Clean Water UCITS ETF,XMLC.DE,L&G Clean Water UCITS ETF
IE00BYTRR863,SS42,State Street SPDR MSCI World Energy UCITS ETF USD,WNRG.MI,State Street SPDR MSCI World Energy UCITS ETF
IE000SGVQIZ9,W450,HSBC MSCI Pacific ex Japan UCITS ETF USD (Acc),W450.DE,HSBC MSCI Pacific ex Japan UCITS ETF USD (Acc)
CH1114873776,ASOL,21shares Solana Staking ETP,ASOL.DE,21Shares Solana Staking ETP
IE00BP2NF958,JREJ,JPMorgan Japan Research Enhanced Index Equity (ESG) UCITS ETF USD (acc),JREJ.DE,JPMorgan ETFs (Ireland) ICAV - Japan Research Enhanced Index Equity Active UCITS ETF USD (acc)
LU1291106356,PAC,BNP Paribas Easy MSCI Pacific ex Japan Min TE UCITS ETF,PAC.DE,BNP Paribas Easy MSCI Pacific ex Japan Min TE Min TE UCITS ETF Cap
LU1220245556,LGQK,Amundi MSCI Pacific Ex Japan UCITS ETF Dist,LGQK.DE,Amundi MSCI Pacific Ex Japan UCITS ETF Dist
IE00B5VX7566,H4ZC,HSBC MSCI Japan UCITS ETF USD,HMJD.MI,HSBC MSCI JAPAN UCITS ETF
IE00BYXPXL17,SXR0,iShares Edge MSCI World Minimum Volatility UCITS ETF EUR Hedged (Acc),SXR0.DE,iShares Edge MSCI World Minimum Volatility UCITS ETF EUR Hedged (Acc)
IE00B4P11460,PEML,PIMCO Advantage Emerging Markets Local Bond UCITS ETF Acc,PEML.DE,PIMCO Advantage Emerging Markets Local Bond UCITS ETF Acc USD
LU0292108619,DBX3,Xtrackers MSCI EM Latin America ESG Swap UCITS ETF 1C,DBX3.DE,Xtrackers MSCI EM Latin America ESG Swap UCITS ETF 1C
LU0446734526,UIMD,UBS MSCI Pacific ex Japan UCITS ETF USD dis,UIMD.DE,UBS MSCI Pacific ex Japan UCITS ETF USD dis
IE000CFH1JX2,6II0,iShares Global Water UCITS ETF USD (Acc),,
LU1829219713,LYS5,Amundi Euro Highest Rated Macro-Weighted Government Bond 3-5Y UCITS ETF Acc,LYS5.DE,Amundi Euro Highest Rated Macro-Weighted Government Bond 3-5Y UCITS ETF Acc
IE00BYX8XD24,IS31,iShares Edge S&P 500 Minimum Volatility UCITS ETF EUR Hedged (Acc),IS31.DE,iShares Edge S&P 500 Minimum Volatility UCITS ETF EUR Hedged (Acc)
IE00005YSIA4,JREI,JPMorgan Japan Research Enhanced Index Equity (ESG) UCITS ETF USD (dist),JREI.DE,JPMorgan ETFs (Ireland) ICAV- Japan Research Enhanced Index Equity Active UCITS ETF - USD (dist)
IE00BVFZGD11,0LJD,WisdomTree Bloomberg Brent Crude Oil,BRND.MI,WisdomTree Bloomberg Brent Crude Oil ETC
IE00BVXBH163,WTDH,WisdomTree Europe Equity UCITS ETF USD Hedged,WTDH.DE,WisdomTree Europe Equity UCITS ETF - USD Hedged
IE00BJL36X53,ZPR6,State Street SPDR ICE BofA 0-5 Year EM USD Government Bond UCITS ETF EUR Hedged (Acc),ZPR6.DE,State Street SPDR ICE BofA 0-5 Year EM USD Government Bond EUR Hdg UCITS ETF
IE00BK6M1392,IHYC,iShares USD High Yield Corporate Bond UCITS ETF CHF Hedged (Acc),IHYC.SW,iShares $ High Yield Corp Bond UCITS ETF CHF Hedged (Acc)
IE00BD6RZW23,WTDY,WisdomTree US Equity Income UCITS ETF EUR Hedged Acc,WTDY.DE,WisdomTree US Equity Income UCITS ETF - EUR Hedged Acc
XS2399364152,QQQ5,Leverage Shares 5x Long Nasdaq 100 ETP,QQQ5.DE,Leverage Shares 5x Long Nasdaq 100 ETP Securities
IE00BM67HM91,XDW0,Xtrackers MSCI World Energy UCITS ETF 1C,XDW0.DE,Xtrackers MSCI World Energy UCITS ETF 1C
IE00BJ5JP105,5MVW,iShares MSCI World Energy Sector UCITS ETF USD (Dist),5MVW.DE,iShares MSCI World Energy Sector UCITS ETF USD Inc
LU0629460675,UIMR,UBS MSCI EMU Socially Responsible UCITS ETF EUR dis,UIMR.DE,UBS MSCI EMU Socially Responsible UCITS ETF EUR dis
IE00BFXR5W90,ETLK,L&G Asia Pacific ex Japan Equity UCITS ETF,ETLK.DE,L&G Asia Pacific ex Japan Equity UCITS ETF
IE00BMYDM794,HTMW,L&G Hydrogen Economy UCITS ETF USD Acc,HTMW.DE,L&G Hydrogen Economy UCITS ETF
IE00BFZPF546,QDV7,iShares J.P. Morgan Emerging Markets Local Government Bond UCITS ETF USD (Acc),EMGA.PA,iShares J.P. Morgan EM Local Govt Bond UCITS ETF USD (Acc)
LU2250132763,CHSR,UBS MSCI Switzerland IMI Socially Responsible UCITS ETF CHF acc,CHSR.DE,UBS MSCI Switzerland IMI Socially Responsible UCITS ETF CHF acc
LU2269164310,JARH,Amundi MSCI Japan SRI Climate Paris Aligned UCITS ETF DR - EUR Hedged (C),JARH.DE,Amundi Index Solutions - Amundi MSCI Japan SRI Climate Paris Aligned - UCITS ETF DR - HEDGED EUR (C)
LU2300294746,JUPI,Amundi MSCI Japan ESG Broad Transition UCITS ETF Dist,JUPI.DE,Amundi MSCI Japan ESG Broad Transition UCITS ETF DIST
IE00BHZRR253,FLRG,Franklin Sustainable Euro Green Bond UCITS ETF EUR (Acc),FLRG.DE,Franklin Sustainable Euro Green Bond UCITS ETF EUR (Acc)
IE000XAGSCY5,BLCH,Global X Blockchain UCITS ETF USD Accumulating,BLCH.DE,Global X Blockchain UCITS ETF USD Acc
IE00BYQCZP72,HEDK,WisdomTree Europe Equity UCITS ETF USD Hedged Acc,HEDJ.MI,WisdomTree Europe Equity UCITS ETF
LU1273642816,EUSRS,UBS MSCI EMU Socially Responsible UCITS ETF hCHF acc,EUSRS.SW,UBS MSCI EMU Socially Responsible UCITS ETF hCHF acc
IE00BX7RS779,AUHCHA,UBS MSCI Australia UCITS ETF hCHF acc,AUHCHA.SW,UBS MSCI Australia UCITS ETF hCHF acc
LU1273642907,EUSRT,UBS MSCI EMU Socially Responsible UCITS ETF hCHF dis,EUSRT.SW,UBS MSCI EMU Socially Responsible UCITS ETF hCHF dis
LU1280300770,EUSRU,UBS MSCI EMU Socially Responsible UCITS ETF hUSD acc,EUSRU.SW,UBS MSCI EMU Socially Responsible UCITS ETF hUSD acc
GB00B15KXW40,OD7G,WisdomTree Gasoline,UGAS.L,
IE00BMH5XY61,E61Z,Global X E-commerce UCITS ETF USD Accumulating,E61Z.DE,Global X E-commerce UCITS ETF USD Acc
IE00BJ38QD84,ZPRR,State Street SPDR Russell 2000 U.S. Small Cap UCITS ETF USD,ZPRR.DE,State Street SPDR Russell 2000 US Small Cap UCITS ETF
IE00BFNM3L97,SGAJ,iShares MSCI Japan Screened UCITS ETF USD (Acc),SGAJ.DE,iShares MSCI Japan Screened UCITS ETF USD (Acc)
IE00BQWJFQ70,ZPRI,State Street SPDR Morningstar Multi-Asset Global Infrastructure UCITS ETF USD,ZPRI.DE,State Street SPDR Morningstar Multi-Asset Global Infrastructure UCITS ETF
IE00BHZPJ452,EDMJ,iShares MSCI Japan ESG Enhanced CTB UCITS ETF USD (Acc),EDMJ.DE,iShares MSCI Japan CTB Enhanced ESG UCITS ETF USD Acc
LU0524480265,XY4P,Xtrackers iBoxx Sovereigns Eurozone Yield Plus UCITS ETF 1C,XY4P.DE,Xtrackers II iBoxx Eurozone Government Bond Yield Plus UCITS ETF 1C
JE00B78CGV99,OOEA,WisdomTree Brent Crude Oil,BRNG.L,
IE000FOSCLU1,5IF0,iShares MSCI EMU Paris-Aligned Climate UCITS ETF EUR (Dist),MPAB.AS,iShares MSCI EMU Paris-Aligned Climate UCITS ETF EUR Dist
DE000A0D8QZ7,EXSE,iShares STOXX Europe Small 200 UCITS ETF (DE),EXSE.DE,iShares STOXX Europe Small 200 UCITS ETF (DE)
