isin,symbol,name
IE00BM8R0H36,QYLU.L,Global X NASDAQ 100 Covered Call UCITS ETF Acc
IE00BM9GRP64,FESD.DE,Fidelity ESG USD EM Bond UCITS ETF Inc
LU0322253906,XXSC.DE,Xtrackers MSCI Europe Small Cap UCITS ETF 1C
LU0274221281,XSMI.DE,Xtrackers Switzerland UCITS ETF 1D
DE000A0D8Q49,EXX5.DE,iShares Dow Jones U.S. Select Dividend UCITS ETF (DE)
LU0671493277,UEFD.DE,UBS MSCI EMU Small Cap UCITS ETF EUR dis
LU1681044720,540J.DE,Amundi Index Solutions - Amundi MSCI Switzerland UCITS ETF-C EUR
IE00B4WXJD03,EUNJ.DE,iShares MSCI Pacific ex-Japan UCITS ETF USD (Dist)
IE00BLRPRR04,WRLD.DE,Rize Environmental Impact 100 UCITS ETF
IE00BH3X8336,EMLI.MI,PIMCO Advantage Emerging Markets Local Bond UCITS ETF Inc USD
IE00BJ5JP766,WMTS.MI,iShares MSCI World Materials Sector Advanced UCITS ETF USD Inc
IE000FP52WM7,D6AT.DE,Global X Disruptive Materials UCITS ETF USD Acc
IE00BD6GCF16,FTGI.DE,First Trust US Equity Income UCITS ETF Class B
IE00BGJWWT11,EIB7.DE,Invesco Euro Government Bond 5-7 Year UCITS ETF
LU2533813296,ASR1.DE,BNP PARIBAS EASY - ECPI Global ESG Blue Economy UCITS ETF USD Capitalisation
IE000544AJM3,DMAD.L,Global X Disruptive Materials UCITS ETF USD Inc
LU1655103643,OP5E.DE,OSSIAM BLOOMBERG JAPAN PAB NR
IE00B878KX55,3LDE.L,WisdomTree DAX 30 3x Daily Leveraged
IE00BG36TC12,XZMJ.DE,Xtrackers MSCI Japan ESG UCITS ETF 1C
IE00B1TXK627,IQQQ.DE,iShares Global Water UCITS ETF USD (Dist)
IE00BFMNHK08,XZEU.DE,Xtrackers MSCI Europe ESG UCITS ETF 1C
DE000A0F5UK5,EXV6.DE,iShares STOXX Europe 600 Basic Resources UCITS ETF (DE)
IE000RDRMSD1,CBUT.DE,iShares Blockchain Technology UCITS ETF
DE000ETFL318,EL45.DE,Deka MSCI Japan Climate Change ESG CTB UCITS ETF
LU1753045415,ZSRI.DE,BNP Paribas Easy MSCI Europe SRI PAB UCITS ETF Distribution
IE00BLCHJB90,XB0T.DE,Global X Robotics & Artificial Intelligence UCITS ETF USD Acc
LU1169830368,0A5N.L,UBS ETF-MSCI SWITZERLAND 20/35 
LU1753045332,ASRR.DE,BNP Paribas Easy MSCI Europe SRI PAB UCITS ETF Capitalisation
DE000A3GSUD3,VS0L.DE,VanEck ETP AG                 E
IE0006KNOFD1,FFGE.DE,Fidelity Global HY Corp Bond Research Enhanced PAB UCITS ETF Inc EUR Hedged
JE00B44F1611,ECRD.MI,WisdomTree WTI Crude Oil - EUR Daily Hedged
IE00BLCHJC08,BOTG.L,Global X Robotics & Artificial Intelligence UCITS ETF USD Inc
LU1169830285,CHUSDD.SW,UBS MSCI Switzerland 20/35 UCITS ETF hUSD dis
IE0001JH5CB4,XEPA.DE,Xtrackers Europe Net Zero Pathway Paris Aligned UCITS ETF EUR Acc
IE00BN4Q0L55,AW1Z.DE,UBS MSCI EMU Climate Paris Aligned UCITS ETF EUR acc
IE00BDB7J586,XMVU.L,Xtrackers MSCI USA Minimum Volatility UCITS ETF 1D
IE000BAF6X29,PEXE.MI,UBS MSCI Pacific ex Japan IMI Socially Responsible UCITS ETF hEUR acc
IE00BYTYHN28,3EML.MI,WisdomTree Emerging Markets 3x Daily Leveraged
IE000LAP5Z18,WELE.DE,Amundi S&P 500 Equal Weight ESG UCITS ETF Acc
IE00B4KBBD01,2B7A.DE,iShares V PLC - iShares S&P 500 Utilities Sector UCITS ETF
IE00BHZPJ346,EMNJ.DE,iShares MSCI Japan CTB Enhanced ESG UCITS ETF USD Inc
IE00B4WXJG34,EUN9.DE,iShares € Govt Bond 5-7yr UCITS ETF EUR (Dist)
LU1287023003,LYXC.DE,Amundi Euro Government Bond 5-7Y UCITS ETF Acc
LU1834983550,LBRE.DE,Lyxor Index Fund - Lyxor Stoxx Europe 600 Basic Resources UCITS ETF
LU1681044993,18MN.DE,Amundi Index Solutions - Amundi MSCI Switzerland
IE00BD1F4K20,QDVC.DE,iShares MSCI USA Mid-Cap Equal Weight UCITS ETF
LU2082996385,E6BR.DE,Lyxor Index Fund - Lyxor Stoxx Europe 600 Basic Resources UCITS ETF Dis
IE00BWBXMB69,ZPDU.DE,State Street SPDR S&P U.S. Utilities Select Sector UCITS ETF
IE00B3VPKB53,XLUS.MI,Invesco Utilities S&P US Select Sector UCITS ETF
LU0496786905,LYPU.DE,Amundi Australia (S&P/ASX 200) UCITS ETF - D-EUR
IE00BF11F458,SXRR.DE,iShares $ Floating Rate Bond UCITS ETF EUR Hedged (Dist)
DE000ETFL052,EL4E.DE,Deka STOXX Europe Strong Style Composite 40 UCITS ETF
LU2090062865,EGV7.DE,Amundi Euro Government Bond 5-7Y UCITS ETF Dist
LU0321463258,DXSV.DE,Xtrackers II Eurozone Government Bond Short Daily Swap UCITS ETF
IE00B4YBJ215,SPY4.DE,State Street SPDR S&P 400 US Mid Cap UCITS ETF
LU0480132876,UIMI.DE,UBS Core MSCI EM UCITS ETF USD dis
IE00B7K93397,UBU9.DE,UBS Core S&P 500 UCITS ETF USD dis
IE00BF16M727,CBRS.DE,First Trust Nasdaq Cybersecurity UCITS ETF Class A USD Accumulation
IE00BKSCBX74,UIMS.DE,UBS MSCI World Small Cap Socially Responsible UCITS ETF USD acc
NL0009690239,TRET.DE,VanEck Global Real Estate UCITS ETF
LU1847674733,OP2E.DE,OSSIAM BLOOMBERG EUROZONE PAB NR
DE000ETFL235,EL4X.DE,Deka DAXplus Maximum Dividend UCITS ETF
IE00BM67HP23,XDWC.DE,Xtrackers MSCI World Consumer Discretionary UCITS ETF 1C
LU2572257397,X014.DE,Amundi MSCI Pacific ESG Broad Transition UCITS ETF Dist
IE00BMDBMT65,ESGP.DE,Invesco Markets II plc - Invesco MSCI Pacific Ex Japan Universal Screened UCITS ETF
IE00BYTRR640,WCOD.MI,State Street SPDR MSCI World Consumer Discretionary UCITS ETF USD Acc
DE000A2T0VT7,XPPT.DE,XTrackers ETC PLC             E
LU1589349734,MIVU.DE,Amundi Index Solutions - Amundi MSCI USA Minimum Volatility Factor UCITS ETF
IE000EPX8KB7,SPQH.DE,Global X S&P 500 Quarterly Tail Hedge UCITS ETF
IE00BNC1G699,XZEZ.DE,Xtrackers MSCI EMU ESG UCITS ETF 1C
IE00B5MTWY73,SC0W.DE,Invesco STOXX Europe 600 Optimised Basic Resources UCITS ETF
IE00BKSCBW67,WSCSR.SW,UBS MSCI World Small Cap Socially Responsible UCITS ETF USD dis
IE00BWT3KL42,UBUW.DE,UBS Factor MSCI USA Prime Value Screened UCITS ETF hEUR acc
LU1484799926,CBSEUD.SW,UBS BBG MSCI Euro Area Liquid Corp Sustainable UCITS ETF hUSD dis
IE00BL2F2474,JMBC.SW,JPM USD Emerging Markets Sovereign Bond UCITS ETF - CHF Hedged (acc)
IE00B3DKXQ41,EUN4.DE,iShares € Aggregate Bond ESG SRI UCITS ETF EUR (Dist)
IE00BMW3QX54,IROB.DE,L&G ROBO Global Robotics and Automation UCITS ETF
IE00BFXR6159,EN4C.DE,L&G Multi-Strategy Enhanced Commodities UCITS ETF
IE00B41RYL63,SYBA.DE,State Street SPDR Bloomberg Euro Aggregate Bond UCITS ETF
IE000NXF88S1,V0IH.DE,VanEck Oil Services ETF A USD Acc
DE000ETF9090,E909.DE,Amundi DAX 50 ESG II UCITS ETF
IE000NM0ALX6,WELJ.DE,Amundi ETF ICAV - Amundi S&P World Consumer Discretionary Screened UCITS ETF Acc
IE00BD4TY451,AUSAUW.MI,UBS MSCI Australia UCITS ETF AUD acc
LU2300294589,SADA.DE,Amundi MSCI EM Asia SRI Climate Paris Aligned - UCITS ETF DR (D)
DE0006289481,EXHC.DE,iShares eb.rexx Government Germany 2.5-5.5yr UCITS ETF (DE)
IE00BKVL7778,MVEW.DE,iShares Edge MSCI World Minimum Volatility Advanced UCITS ETF USD (Acc)
LU2491210618,OP6E.DE,Ossiam Lux Bloomberg Asia Pacific Ex Japan PAB NR C EUR Acc
IE00BKWQ0L68,SPYP.DE,State Street SPDR MSCI Europe Materials UCITS ETF
DE000ETFL193,EL4T.DE,Deka Deutsche Börse EUROGOV Germany 3-5 UCITS ETF
IE00BKPSPT20,FTGS.DE,FIRST TRUST GLOBAL FUNDS PLC - First Trust Global Capital Strength ESG Leaders UCITS ETF Class A USD
IE00061J0RC6,WELC.DE,Amundi ETF ICAV - Amundi S&P World Consumer Discretionary Screened UCITS ETF Dist
IE00BVFZGC04,WTID.MI,WisdomTree Bloomberg WTI Crude Oil ETC
DE000A3GVKZ1,ESOL.DE,Bitwise Physical Solana ETC
IE00BD5HBS12,FXEU.DE,First Trust FactorFX UCITS ETF Class C EUR
IE00BK5C1B80,FB3.DE,Leverage Shares PLC           E
IE00B3VWM098,SXRG.DE,iShares MSCI USA Small Cap CTB Enhanced ESG UCITS ETF USD Acc
IE00BKX55Q28,VMID.DE,Vanguard FTSE 250 UCITS ETF
LU2182388236,PR10.DE,Amundi Index Solutions - Amundi Euro Aggregate Bond ESG UCITS ETF DR (C)
IE00BL25JN58,XDEB.DE,Xtrackers MSCI World Minimum Volatility UCITS ETF 1C
IE00BK5BCH80,RENW.DE,L&G Clean Energy UCITS ETF USD Acc
JE00B1VS2W53,PHPT.L,WisdomTree Physical Platinum
LU2533812991,BJLF.DE,BNP Paribas Easy € Aggregate Bond SRI Fossil Free UCITS ETF Capitalisation
LU2182388582,PABZ.PA,Amundi MSCI EMU Climate Paris Aligned UCITS ETF Acc
LU1525418726,UBBB.MI,Amundi Index Solutions - Amundi Global Corporate Bond 1-5Y ESG - UCITS ETF DR (C)
LU2439113387,9E0E.DE,Amundi Index Solutions - Amundi Euro Aggregate Bond ESG UCITS ETF DR - EUR (D)
IE00BD4TY345,AUAD.L,UBS MSCI Australia UCITS ETF AUD dis
LU0328474803,DX2S.DE,Xtrackers S&P ASX 200 UCITS ETF
LU2206597804,UIW1.DE,UBS MSCI Europe Socially Responsible UCITS ETF EUR acc
LU0292097317,XMCX.DE,Xtrackers FTSE 250 UCITS ETF 1D
IE00B60SWV01,S250.L,Invesco FTSE 250 UCITS ETF
IE00BP46NG52,ZPR5.DE,State Street SPDR ICE BofA 0-5 Year EM USD Government Bond UCITS ETF
DE000PS7WT17,BNQB.DE,BNP Paribas Issuance B.V.     O
IE000B8VAQZ8,FGHU.SW,Fidelity Global HY Corp Bond Research Enhanced PAB UCITS ETF Inc USD Hedged
DE000PZ9REM3,0GZD.DE,BNP Paribas Issuance B.V.     O
IE00B8FHGS14,IQQ0.DE,iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Acc)
IE00B02KXM00,IQQS.DE,iShares EURO STOXX Small UCITS ETF EUR (Dist)
LU1563454310,KLMT.DE,Amundi Global Aggregate Green Bond UCITS ETF
IE00B428Z604,IS0P.DE,iShares Spain Govt Bond UCITS ETF EUR (Dist)
IE00BFWFPY67,SPFA.DE,State Street SPDR Bloomberg Emerging Markets Local Bond UCITS ETF (Acc)
IE000IZO7033,CBUP.DE,iShares € Green Bond UCITS ETF
JE00B7305Z55,EBRT.MI,WisdomTree Brent Crude Oil - EUR Daily Hedged
IE00BMCZLJ20,UEEH.DE,iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Dist)
IE000Y6L6LE6,XNZE.DE,Xtrackers EMU Net Zero Pathway Paris Aligned UCITS ETF 1C EUR Acc
LU2533812728,BJLD.DE,BNP Paribas Easy € Aggregate Bond SRI Fossil Free UCITS ETF Distribution
IE00BFMXVQ44,VMIG.DE,Vanguard FTSE 250 UCITS ETF GBP Accumulation
IE00B5377D42,IBC6.DE,iShares MSCI Australia UCITS ETF USD (Acc)
IE00BNGFMY78,FEPX.DE,Fidelity Pacific ex-Japan Equity Research Enhanced UCITS ETF USD Acc
LU1230561679,FRCJ.DE,UBS MSCI Japan Socially Responsible UCITS ETF JPY dis
IE00BNDS1T77,V3GS.L,Vanguard Funds PLC - Vanguard ESG Global Corporate Bond UCITS ETF GBP Hedged Acc
IE000CR3ZDF9,CBU2.DE,iShares € Aggregate Bond ESG SRI UCITS ETF EUR (Acc)
LU1681041205,AGEB.MI,Amundi Index Solutions - Amundi USD Emerging Markets Government Bond UCITS ETF Acc
IE000YZIVX22,FLCV.DE,Franklin Emerging Markets Sovereign Debt Values UCITS ETF
IE00BNDS1V99,V3GP.L,Vanguard Funds PLC - Vanguard ESG Global Corporate Bond UCITS ETF GBP Hedged Inc
IE00BYMS5W68,KFTK.DE,Invesco KBW NASDAQ Fintech UCITS ETF
IE00BZ0RTB90,UKSRT.SW,UBS MSCI United Kingdom IMI Socially Responsible UCITS ETF hCHF dis
LU2206598109,UIW3.DE,UBS MSCI Europe Socially Responsible UCITS ETF hEUR acc
DE000PB8R1M6,BNQV.DE,BNP Paribas Issuance B.V.     O
JE00B2NFTD12,LCFE.L,WisdomTree Coffee 2x Daily Leveraged
IE00B4613386,SYBM.DE,State Street SPDR Bloomberg Emerging Markets Local Bond UCITS ETF (Dist)
IE00B1TXHL60,IQQL.DE,iShares Listed Private Equity UCITS ETF USD (Dist)
IE00BQN1K562,CEMQ.DE,iShares Edge MSCI Europe Quality Factor UCITS ETF EUR (Acc)
LU0322252338,DXS6.DE,Xtrackers MSCI Pacific ex Japan Screened UCITS ETF 1C
IE00BYZK4883,2B79.DE,iShares Digitalisation UCITS ETF
DE000A0H0785,EXHF.DE,iShares Euro Government Bond Capped 1.5-10.5yr UCITS ETF (DE)
IE00B3VWLG82,SXRD.DE,iShares VII PLC - iShares MSCI UK Small Cap ETF GBP Acc
GB00B15KXN58,ALUM.L,WisdomTree Aluminium
IE00BLRPRF81,EMAB.DE,L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF USD Distributing
IE000D8FCSD8,CBUW.DE,iShares Listed Private Equity UCITS ETF USD (Acc)
DE000A1EK0H1,XAD3.DE,DB ETC PLC                    E
IE0007EH5UK6,EMHC.SW,L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF CHF Hedged Accumulating
DE000PR5RMU7,B4NM.DE,BNP Paribas Issuance B.V.     O
IE00BK5BZQ82,3AN.DE,Leverage Shares 3x Amazon ETC
IE00B2QWCY14,IUS3.DE,iShares S&P SmallCap 600 UCITS ETF USD (Dist)
IE00BYPLS672,USPY.DE,L&G Cyber Security UCITS ETF
IE0008ZGI5C1,FLPE.DE,Northern Trust Listed Private Equity UCITS ETF
DE000ETFL144,EL4N.DE,Deka iBoxx EUR Liquid Sovereign Diversified 5-7 UCITS ETF
IE00BG13YG34,IEQD.L,iShares Edge MSCI Europe Quality Factor UCITS ETF EUR (Dist)
CH1135202161,H21V.DE,21Shares AG                   O
DE000A2UDH63,XPPE.DE,XTrackers ETC PLC             E
CH0475552201,ABCH.DE,21Shares AG                   O
IE00B0M63284,IQQP.DE,iShares European Property Yield UCITS ETF EUR (Dist)
IE00B00FV128,MIDD.SW,iShares FTSE 250 UCITS ETF
DE000ETF9603,E960.DE,Amundi STOXX Europe 600 ESG II UCITS ETF
FR0010821819,540H.DE,Amundi MSCI Europe Ex EMU ESG Selection UCITS ETF Acc
LU1563454823,KLMH.DE,Amundi Global Aggregate Green Bond UCITS ETF
LU1291103338,EKLD.DE,BNP Paribas Easy MSCI USA SRI S-Series PAB 5% Capped
IE00BMDBMN04,GRON.DE,iShares € Green Bond UCITS ETF
IE00BF2FNL98,T3GB.L,Invesco US Treasury Bond 1-3 Year UCITS ETF GBP Hdg Dist
LU2023678449,GENY.DE,Amundi MSCI Millennials UCITS ETF Acc
LU1407887675,LYUS13.SW,Amundi US Treasury Bond 1-3Y UCITS ETF GBP Hedged Dist
IE00BK63RN45,MKUW.L,Invesco Markets Plc - Invesco MSCI Kuwait UCITS ETF USD Acc
IE0006FDYJF8,XCJD.DE,Xtrackers MSCI Japan Climate Transition UCITS ETF 1D USD
IE000BKMMHF9,BCFB.DE,UBS MSCI Pacific ex Japan IMI Socially Responsible UCITS ETF USD acc
IE00B7SD4R47,3EUL.MI,WisdomTree EURO STOXX 50 3x Daily Leveraged
LU1681046774,KX1G.DE,Amundi Index Solutions - Amundi Euro Lowest Rated IG Government Bond UCITS ETF-C
IE00BM9GRN41,FSMP.L,Fidelity Global Corp Bond Research Enhanced PAB UCITS ETF GBP Accumulation Hedged
IE00BGDQ0L74,IPRE.DE,iShares European Property Yield UCITS ETF EUR (Acc)
IE0000U24AJ9,USRIH.MI,Amundi MSCI USA SRI Climate Paris Aligned UCITS ETF Acc EUR HEDGED
LU1603797587,IQJP.MI,IndexIQ Factors Sustainable Japan Equity UCITS ETF Cap
LU1900067601,LTUR.DE,Amundi MSCI Turkey UCITS ETF Acc
LU1681046857,X1GD.DE,Amundi Index Solutions - Amundi Euro Lowest Rated IG Government Bond UCITS ETF-D
IE000Z9UVQ99,BATF.DE,L&G Asia Pacific ex Japan ESG Paris Aligned UCITS ETF
LU1686830909,LYQS.DE,Amundi Index Solutions - Amundi USD Emerging Markets Government Bond UCITS ETF Dist
LU1910940425,B8TQ.DE,Amundi Global Government Inflation-Linked Bond 1-10Y UCITS ETF
CH1135202179,21HX.DE,21Shares Crypto Basket 10 Core ETP
IE000K9Z3SF5,C3AE.DE,Invesco Markets plc - Invesco S&P China A 300 Swap UCITS ETF
DE000A0H08P6,EXH8.DE,iShares STOXX Europe 600 Retail UCITS ETF (DE)
IE00BL0L0D23,FTCS.L,First Trust Capital Strength UCITS ETF Class A USD Accumulation
IE000Y6ZXZ48,XG12.DE,Xtrackers MSCI Global Circular Economy UCITS ETF 1C
IE00BD5HBQ97,FTFX.L,First Trust FactorFX UCITS ETF Class A USD
IE00B1FZS467,IQQI.DE,iShares Global Infrastructure UCITS ETF USD (Dist)
IE00BKLF1R75,W1TA.DE,WisdomTree Battery Solutions UCITS ETF - USD Acc
LU1686831030,EMBHI.MI,Amundi Index Solutions - Amundi USD Emerging Markets Government Bond UCITS ETF EUR Hedged Dist
IE00BX7RQY03,UBUR.DE,UBS Factor MSCI USA Low Volatility UCITS ETF USD dis
JE00B2NFTS64,LSIL.MI,WisdomTree Silver 2x Daily Leveraged
GB00B15KXV33,CRUD.L,WisdomTree WTI Crude Oil
LU0322252171,XAXJ.DE,Xtrackers MSCI AC Asia ex Japan ESG Swap UCITS ETF 1C
IE00BH3YZ803,SMLK.DE,Invesco S&P SmallCap 600 UCITS ETF
IE0007G78AC4,ASIG.AS,iShares $ Asia Investment Grade Corp Bond UCITS ETF USD (Acc)
IE00BJ5JP212,36BB.DE,iShares MSCI World Consumer Discretionary Sector Advanced UCITS ETF USD Inc
IE00BYTRRH56,WUTI.MI,State Street SPDR MSCI World Utilities UCITS ETF USD Acc
LU1459801947,UBTP.L,UBS Core BBG TIPS 1-10 UCITS ETF hGBPacc
LU2469335884,AHYC.DE,Amundi Index Solutions - Amundi EUR Corporate Bond ESG UCITS ETF DR - Hedged USD (C)
IE00BLB2GQ94,MACU.AS,iShares Conservative Portfolio UCITS ETF USD Hedged (Acc)
LU1681040900,FRNU.DE,Amundi Index Solutions - Amundi Floating Rate USD Corporate ESG - UCITS ETF DR - USD (C)
LU1377382368,LCEU.DE,BNP Paribas Easy Low Carbon 100 Europe PAB
IE00B4LHWP62,SPLT.MI,iShares Physical Platinum ETC
LU0292109856,DBX9.DE,Xtrackers MSCI China A UCITS ETF 1C
CH1184151731,HDX1.DE,Hashdex Nasdaq CME Crypto Index ETP
IE00BMDBMK72,APJX.DE,iShares MSCI Pacific ex-Japan CTB Enhanced ESG UCITS ETF USD Acc
LU1659681586,ZSRM.DE,BNP Paribas Easy MSCI USA SRI PAB UCITS ETF EUR Capitalisation
LU1659681669,EKUS.DE,BNP Paribas Easy MSCI USA SRI PAB UCITS ETF EUR Distribution
CH0496484640,21XA.DE,21Shares Bitcoin Ethereum Core ETP
LU1981860668,XCO2C.SW,Amundi Global Aggregate Proceeds Bond 1-10Y UCITS ETF CHF Hedged Acc
DE000PZ9REB6,B4NY.DE,BNP Paribas Issuance B.V.     O
IE00BWBXM492,ZPDE.DE,State Street SPDR S&P U.S. Energy Select Sector UCITS ETF
XS2425848053,WENT.MI,WisdomTree Energy Transition Metals ETC
LU0322250712,DX2D.DE,Xtrackers LPX Private Equity Swap UCITS ETF
IE00BWTN6Y99,HDLV.DE,Invesco S&P 500 High Dividend Low Volatility UCITS ETF
IE00B435CG94,XLES.MI,Invesco Energy S&P US Select Sector UCITS ETF
IE00BKFB6K94,CNUA.DE,UBS MSCI China A SF UCITS ETF USD acc
IE000XLJ2JQ9,MWON.DE,Amundi S&P SmallCap 600 Screened UCITS ETF DIST
IE00BCHWNS19,XUEN.DE,Xtrackers MSCI USA Energy UCITS ETF 1D
IE00B40QP990,8PSA.DE,Invesco Physical Markets PLC  O
DE000A2QP398,STEC.AS,iShares STOXX Europe 600 Technology UCITS ETF (DE) EUR acc
IE00BWT3KJ20,UBUV.DE,UBS Factor MSCI USA Low Volatility UCITS ETF hEUR acc
IE00BMYHQM42,GOVA.MI,State Street SPDR Bloomberg Euro Government Bond UCITS ETF EUR Acc
IE00BQ70R696,NBTK.DE,Invesco NASDAQ Biotech UCITS ETF
LU1437018838,EPRA.MI,Amundi Index Solutions - Amundi FTSE EPRA NAREIT Global UCITS ETF DR
IE000R85HL30,WEBD.DE,Amundi MSCI USA SRI Climate Paris Aligned UCITS ETF Acc
IE00BG5QQ390,IU0E.DE,iShares $ Corp Bond 0-3yr ESG SRI UCITS ETF EUR Hedged (Acc)
IE00BGYWFN19,VGPA.L,Vanguard USD Corporate Bond UCITS ETF GBP Hedged Accumulation
LU1737652823,10AJ.DE,Amundi Index Solutions - Amundi FTSE EPRA NAREIT Global UCITS ETF DR (D)EUR
IE00BKWQ0N82,SPYT.DE,State Street SPDR MSCI Europe Communication Services UCITS ETF
FR0014002IH8,MBTC.DE,Mélanion BTC Equities Universe UCITS ETF EUR
IE00B8JG1787,3SIS.MI,WisdomTree Silver 3x Daily Short
LU0779800910,XCHA.DE,Xtrackers CSI300 Swap UCITS ETF 1C
IE00B42NKQ00,QDVF.DE,iShares S&P 500 Energy Sector UCITS ETF USD (Acc)
IE00BYXG2H39,2B70.DE,iShares Nasdaq US Biotechnology UCITS ETF USD (Acc)
IE00B0M62V02,IQQG.DE,iShares Euro Total Market Growth Large UCITS ETF EUR (Dist)
IE00BDZVHG35,BTEE.L,iShares Nasdaq US Biotechnology UCITS ETF USD (Dist)
IE00BP8FKB21,XREA.DE,Xtrackers FTSE Developed Europe ex UK Real Estate UCITS ETF 1C
LU0292104030,DXSG.DE,Xtrackers MSCI Europe Communication Services Screened UCITS ETF 1C
IE00BLCHJT74,SN5R.DE,Global X Internet of Things UCITS ETF USD Acc
IE00BFMM9235,ITEH.L,iShares Italy Govt Bond UCITS ETF USD Hedged (Acc)
FR0010869578,LYQK.DE,Amundi German Bund Daily (-2x) Inverse UCITS ETF
IE00BF540Y54,AGBP.L,iShares Core Global Aggregate Bond UCITS ETF GBP Hedged (Dist)
IE00BLPK3577,W1TB.DE,WisdomTree Cybersecurity UCITS ETF USD Acc
LU2182388152,PRUK.L,Amundi Index Solutions - Amundi Prime UK Mid and Small Cap ETF DR D
IE00BSJCQV56,ZPRP.DE,State Street SPDR FTSE EPRA Europe ex UK Real Estate UCITS ETF
IE00BF1QPJ56,SPFB.DE,State Street SPDR Bloomberg Global Aggregate Bond UCITS ETF GBP Hedged
IE00BKVL7331,MVEA.DE,iShares Edge MSCI USA Minimum Volatility Advanced UCITS ETF USD (Acc)
LU2469465822,XCNA.DE,Xtrackers MSCI China A Screened Swap UCITS ETF 1C USD Acc
LU0950381748,EEAA.DE,BNP Paribas Easy FTSE EPRA/NAREIT Eurozone Capped UCITS ETF Cap
JE00B2QXZK10,COCO.L,WisdomTree Cocoa
CH0475986318,KEYS.SW,21Shares Bitwise Select 10 Large Cap Crypto Index ETP
LU1310477036,AH50.DE,Xtrackers Harvest CSI A500 UCITS ETF
IE00BDFGJ627,FLOA.L,iShares $ Floating Rate Bond UCITS ETF USD (Acc)
IE00B5L01S80,H4ZL.DE,HSBC FTSE EPRA NAREIT Developed UCITS ETF
IE000G6GSP88,H4Z7.DE,HSBC FTSE EPRA NAREIT Developed UCITS ETF
LU2572256746,C024.DE,Amundi Index Solutions - Amundi Core MSCI China A Swap UCITS ETF Dist
IE00B6R51Z18,IS0D.DE,iShares Oil & Gas Exploration & Production UCITS ETF USD (Acc)
IE00BZ048462,QDVY.DE,iShares $ Floating Rate Bond UCITS ETF USD (Dist)
LU1291101555,EESM.DE,BNP Paribas Easy MSCI Europe Small Caps SRI PAB UCITS ETF Capitalisation
DE000ETFL110,EL4K.DE,Deka iBoxx EUR Liquid Sovereign Diversified 1-10 UCITS ETF
IE00B1FZS574,IQQ5.DE,iShares MSCI Turkey UCITS ETF USD (Dist)
IE00BJXRZJ40,RCRS.DE,Rize UCITS ICAV - Rize Cybersecurity Data Privacy ETF
LU2182388749,PR1H.DE,Amundi Index Solutions - Amundi US Treasury Bond 0-1Y UCITS ETF EUR Hedged Acc
IE00BLCH1X54,T1EU.DE,Invesco US Treasury Bond 0-1 Year UCITS ETF EUR Hdg Acc
LU1923163759,AFRHU.PA,Amundi Index Solutions - Amundi EUR Floating Rate Corporate Bond ESG - UCITS ETF DR - USD HEDGED (C)
IE00BHZRQZ17,FLXI.DE,Franklin FTSE India UCITS ETF
FR0010524777,LYM9.DE,Amundi MSCI New Energy UCITS ETF Dist
LU2355200523,AGHG.L,Amundi Index Solutions - Amundi Core Global Aggregate Bond UCITS ETF DR GBP Hedged
IE00BWBXM831,ZPDM.DE,State Street SPDR S&P U.S. Materials Select Sector UCITS ETF
IE0005FKEK99,JGNR.DE,JPM Green Social Sustainable Bond Active UCITS ETF - USD Acc
IE00BMDPBY65,FLXP.DE,Franklin STOXX Europe 600 Paris Aligned Climate UCITS ETF
IE00BFMKQ930,XYLE.DE,Xtrackers USD Corporate Bond Short Duration SRI PAB UCITS ETF 2C - EUR Hedged
IE000KDY10O3,W3B3.DE,ETC Group Web 3.0 UCITS ETF
IE00BJ06C481,PUIP.L,Invesco USD IG Corporate Bond ESG Climate Transition UCITS ETF GBP Hedged
IE00B6YX5D40,SPYD.DE,State Street SPDR S&P US Dividend Aristocrats UCITS ETF Dis
LU1048315086,CBUS5AN.MX,UBS ETF - Bloomberg Barclays US Liquid Corporates 1-5 Year UCITS ETF
LU0643975591,X03F.DE,Xtrackers II Eurozone Government Bond UCITS ETF 1D EUR
LU2355200796,GOVG.L,Amundi Index Solutions - Amundi Core Global Government Bond UCITS ETF DR GBP Hedged
IE00B4MKCJ84,2B7B.DE,iShares V PLC - iShares S&P 500 Materials Sector UCITS ETF
LU1681042435,CG9.PA,Amundi Index Solutions - Amundi MSCI Europe Growth UCITS ETF Acc
DE000A0H08Q4,EXV3.DE,iShares STOXX Europe 600 Technology UCITS ETF (DE) EUR dis
LU0192223062,IM2A.DE,BNP Paribas Easy FTSE EPRA/NAREIT Eurozone Capped UCITS ETF QD Dis
IE00BN4Q0X77,AW15.DE,UBS MSCI Japan Climate Paris Aligned UCITS ETF JPY acc
LU1834988518,LTUG.DE,Lyxor Index Fund - Lyxor Stoxx Europe 600 Technology UCITS ETF Acc
LU1048315243,UEF8.DE,UBS BBG US Liquid Corp 1-5 UCITS ETF hEUR acc
LU2365458814,ASRQ.DE,BNP Paribas Easy JPM ESG Green Social & Sustainability IG EUR Bond
IE00099GAJC6,CNYE.DE,Amundi Index Solutions - Amundi China CNY Bonds UCITS ETF DR USD Cap
